datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.time.zero,figure,notes
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,30C for 30 min,12,,,35,N,,N,,,,per.germ,20.89,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,40C for 10 min,12,,,35,N,,N,,,,per.germ,25.40,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,40C for 20 min,12,,,35,N,,N,,,,per.germ,25.81,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,40C for 30 min,12,,,35,N,,N,,,,per.germ,28.13,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,50C for 10 min,12,,,35,N,,N,,,,per.germ,23.28,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,50C for 20 min,12,,,35,N,,N,,,,per.germ,24.45,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,50C for 30 min,12,,,35,N,,N,,,,per.germ,27.16,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,60C for 10 min,12,,,35,N,,N,,,,per.germ,26.49,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,60C for 20 min,12,,,35,N,,N,,,,per.germ,28.63,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,60C for 30 min,12,,,35,N,,N,,,,per.germ,28.29,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,70C for 10 min,12,,,35,N,,N,,,,per.germ,24.18,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,70C for 20 min,12,,,35,N,,N,,,,per.germ,24.05,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,70C for 30 min,12,,,35,N,,N,,,,per.germ,26.33,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,80C for 10 min,12,,,35,N,,N,,,,per.germ,26.83,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,80C for 20 min,12,,,35,N,,N,,,,per.germ,29.35,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,80C for 30 min,12,,,35,N,,N,,,,per.germ,23.49,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,90C for 10 min,12,,,35,N,,N,,,,per.germ,22.71,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,90C for 20 min,12,,,35,N,,N,,,,per.germ,24.47,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,90C for 30 min,12,,,35,N,,N,,,,per.germ,21.52,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,100C for 10 min,12,,,35,N,,N,,,,per.germ,25.40,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,100C for 20 min,12,,,35,N,,N,,,,per.germ,17.62,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,25,100C for 30 min,12,,,35,N,,N,,,,per.germ,13.13,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control,,,25,,12,,,35,N,,N,,,,per.germ,8.43,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control,,,25,,12,,,35,N,,N,,,,per.germ,9.00,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control,,,25,,12,,,35,N,,N,,,,per.germ,7.74,,,3,50,35,,Table 1 ,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,0,,12,,,7,N,,N,,,,per.germ,4.28,,,3,50,7,,Figure 1,it doesn't specify in this figure the length of time that the dry heat is applied
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,10,,12,,,7,N,,N,,,,per.germ,5.39,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,20,,12,,,7,N,,N,,,,per.germ,1.11,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,30,,12,,,7,N,,N,,,,per.germ,3.80,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,40,,12,,,7,N,,N,,,,per.germ,3.51,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,50,,12,,,7,N,,N,,,,per.germ,4.76,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,60,,12,,,7,N,,N,,,,per.germ,2.26,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,70,,12,,,7,N,,N,,,,per.germ,2.26,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,80,,12,,,7,N,,N,,,,per.germ,2.93,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,90,,12,,,7,N,,N,,,,per.germ,0.00,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,100,,12,,,7,N,,N,,,,per.germ,0.00,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control ,,,25,,12,,,7,N,,N,,,,per.germ,0.00,,,3,50,7,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,0,,12,,,14,N,,N,,,,per.germ,20.58,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,10,,12,,,14,N,,N,,,,per.germ,16.78,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,20,,12,,,14,N,,N,,,,per.germ,2.07,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,30,,12,,,14,N,,N,,,,per.germ,8.32,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,40,,12,,,14,N,,N,,,,per.germ,17.07,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,50,,12,,,14,N,,N,,,,per.germ,14.47,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,60,,12,,,14,N,,N,,,,per.germ,16.59,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,70,,12,,,14,N,,N,,,,per.germ,10.14,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,80,,12,,,14,N,,N,,,,per.germ,12.74,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,90,,12,,,14,N,,N,,,,per.germ,6.30,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,100,,12,,,14,N,,N,,,,per.germ,1.78,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control ,,,25,,12,,,14,N,,N,,,,per.germ,2.07,,,3,50,14,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,0,,12,,,21,N,,N,,,,per.germ,23.27,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,10,,12,,,21,N,,N,,,,per.germ,19.95,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,20,,12,,,21,N,,N,,,,per.germ,3.13,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,30,,12,,,21,N,,N,,,,per.germ,10.14,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,40,,12,,,21,N,,N,,,,per.germ,19.66,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,50,,12,,,21,N,,N,,,,per.germ,17.07,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,60,,12,,,21,N,,N,,,,per.germ,19.95,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,70,,12,,,21,N,,N,,,,per.germ,17.07,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,80,,12,,,21,N,,N,,,,per.germ,19.57,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,90,,12,,,21,N,,N,,,,per.germ,13.41,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,100,,12,,,21,N,,N,,,,per.germ,8.61,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control ,,,25,,12,,,21,N,,N,,,,per.germ,2.07,,,3,50,21,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,0,,12,,,28,N,,N,,,,per.germ,25.05,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,10,,12,,,28,N,,N,,,,per.germ,21.68,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,20,,12,,,28,N,,N,,,,per.germ,3.70,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,30,,12,,,28,N,,N,,,,per.germ,11.39,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,40,,12,,,28,N,,N,,,,per.germ,20.82,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,50,,12,,,28,N,,N,,,,per.germ,18.89,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,60,,12,,,28,N,,N,,,,per.germ,22.26,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,70,,12,,,28,N,,N,,,,per.germ,18.51,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,80,,12,,,28,N,,N,,,,per.germ,21.20,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,90,,12,,,28,N,,N,,,,per.germ,15.34,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,100,,12,,,28,N,,N,,,,per.germ,11.49,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control ,,,25,,12,,,28,N,,N,,,,per.germ,1.97,,,3,50,28,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,0,,12,,,35,N,,N,,,,per.germ,25.82,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,10,,12,,,35,N,,N,,,,per.germ,22.07,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,20,,12,,,35,N,,N,,,,per.germ,3.99,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,30,,12,,,35,N,,N,,,,per.germ,12.02,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,40,,12,,,35,N,,N,,,,per.germ,21.11,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,50,,12,,,35,N,,N,,,,per.germ,19.18,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,60,,12,,,35,N,,N,,,,per.germ,22.933,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,70,,12,,,35,N,,N,,,,per.germ,18.89,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,80,,12,,,35,N,,N,,,,per.germ,21.78,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,90,,12,,,35,N,,N,,,,per.germ,16.01,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,temperature,,,100,,12,,,35,N,,N,,,,per.germ,12.163,,,3,50,35,,Figure 1,
basbag09,exp1,SC,Capparis,ovata,palaestina ,Y,,"Diyarbakir, Turkey",37.933,40.275583,669,Asia,,2007,2007,,,,,control ,,,25,,12,,,35,N,,N,,,,per.germ,2.067,,,3,50,35,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,control,,,10/05,,12,,,1,N,,Y,water,1440,,per.germ,96.711,not.specified,4.824,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,10/05,,12,GA3,250,1,N,,Y,GA3,1440,,per.germ,94.079,not.specified,2.193,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,10/05,,12,GA3,500,1,N,,Y,GA3,1440,,per.germ,100,not.specified,1.974,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,control,,,15/10,,12,,,1,N,,Y,water,1440,,per.germ,90.132,not.specified,3.508,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,15/10,,12,GA3,250,1,N,,Y,GA3,1440,,per.germ,100,not.specified,0,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,15/10,,12,GA3,500,1,N,,Y,GA3,1440,,per.germ,98.026,not.specified,2.632,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,control,,,20/15,,12,,,1,N,,Y,water,1440,,per.germ,30.921,not.specified,0.877,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,20/15,,12,GA3,250,1,N,,Y,GA3,1440,,per.germ,86.184,not.specified,8.334,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,20/15,,12,GA3,500,1,N,,Y,GA3,1440,,per.germ,94.737,not.specified,2.851,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,control,,,25/20,,12,,,1,N,,Y,water,1440,,per.germ,41.447,not.specified,10.088,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,25/20,,12,GA3,250,1,N,,Y,GA3,1440,,per.germ,68.421,not.specified,5.044,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,,,25/20,,12,GA3,500,1,N,,Y,GA3,1440,,per.germ,78.947,not.specified,2.413,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,control,4,30,10/05,stratification,12,,,1,N,,Y,water,1440,,per.germ,69.956,not.specified,3.509,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,4,30,10/05,stratification,12,GA3,250,1,N,,Y,GA3,1440,,per.germ,68.64,not.specified,4.825,3,25,168,,Figure 1,
barros12,exp1,SC,Prunus,azorica,,Y,,"Sao Miguel Island, Azores",,,,Europe,,,,,,,,GA3,4,30,10/05,stratification,12,GA3,500,1,N,,Y,GA3,1440,,per.germ,70.395,not.specified,8.333,3,25,168,,Figure 1,
