datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemical.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.time.zero,figure,Notes
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,control,1,0,15 and 5,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,1.67,standard error,1.67,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,24,15 and 5,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,56,15 and 5,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,112,15 and 5,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,control,1,0,15 and 5,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,11.67,standard error,4.41,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,24,15 and 5,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,5.09,standard error,0.09,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,56,15 and 5,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,60,standard error,7.64,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,112,15 and 5,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,4.76,standard error,4.76,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,control,1,0,20,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,24,20,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,56,20,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,112,20,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,38.33,standard error,6.01,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,control,1,0,20,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,35,standard error,2.89,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,24,20,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,83.33,standard error,4.41,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,56,20,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,85.71,standard error,8.25,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,112,20,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,standard error,NA,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,control,1,0,25 and 15,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,24,25 and 15,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,56,25 and 15,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,0,NA,NA,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,112,25 and 15,NA,0,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,4.76,standard error,4.76,3,20,NA,end cold strat,Table 1,
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,control,1,0,25 and 15,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,21.81,standard error,4.96,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,24,25 and 15,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,91.67,standard error,3.33,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,56,25 and 15,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,96.67,standard error,1.67,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
yang20,exp5,DK,Primula,beesiana,NA,N,N,"Yunnan, China",27.015394,100.170867,3664,Asia,NA,2016,2017,dry,180,NA,23,stratification,1,112,25 and 15,NA,0 then 24,NA,NA,NA,N,NA,Y,water agar substrate,NA,Y,percent.germ,95.24,standard error,4.76,3,20,NA,end cold strat,Table 1,transferred from dark to light sometime during germination
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"0, 0",1,,,Y,NaOCl,10,Y,per.germ,16.3,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"0, 10",1,,,Y,NaOCl,10,Y,per.germ,51.8,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"0, 20",1,,,Y,NaOCl,10,Y,per.germ,32,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"100, 0",1,,,Y,NaOCl,10,Y,per.germ,44.8,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"100, 10",1,,,Y,NaOCl,10,Y,per.germ,26,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"100, 20",1,,,Y,NaOCl,10,Y,per.germ,49.5,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"200, 0",1,,,Y,NaOCl,10,Y,per.germ,70.5,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"200, 10",1,,,Y,NaOCl,10,Y,per.germ,72,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"200, 20",1,,,Y,NaOCl,10,Y,per.germ,25,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"500, 0",1,,,Y,NaOCl,10,Y,per.germ,45.8,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"500, 10",1,,,Y,NaOCl,10,Y,per.germ,84.5,,,4,50,NA,when prechilling ends,Table 1,
jusung16,exp1,KS,Thalictrum,rochebrunianum,grandisepalum,N,N,"Dunnae-myeon, Hoengseong-gun, Gangwon-do, South Korea",,,,Asia,,2011,,,30,,4+/-1,chemical,4+/-1,70,25,dark,0,GA3+kinetin,"500, 20",1,,,Y,NaOCl,10,Y,per.germ,44.8,,,4,50,NA,when prechilling ends,Table 1,
