datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,11,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,12,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,13,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,14,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,15,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,16,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,17,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,18,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,19,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,20,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,21,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,22,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,1,N/A,N/A,3,30,23,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,1,N/A,N/A,3,30,24,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,25,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,26,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,27,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,28,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,29,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,15/6,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,30,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,1,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,2,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,3,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,4,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,5,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,6,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,7,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,8,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,9,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,10,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,11,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,12,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,13,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,14,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,15,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,16,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,17,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,1,N/A,N/A,3,30,18,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,1,N/A,N/A,3,30,19,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,1,N/A,N/A,3,30,20,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,21,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,22,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,23,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,24,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,25,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,26,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,27,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,28,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,29,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,20/10,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,2,N/A,N/A,3,30,30,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,30/20,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,1,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,30/20,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,2,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,30/20,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,3,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,30/20,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,4,,Figure 1c,
lee21,exp1,BW,Thalictrum ,uchiyamae ,N/A,N,N,"Mt. Gaji, Cheongdo-gun, Gyungsangbuk-do, South Korea ",35.620266,129.002981,1117,Asia,N/A,2013,N/A,N/A,30/ until use,N/A,room temp/4,control,N/A,N/A,30/20,8% agar medium,14,N/A,N/A,N/A,N/A,N/A,N,N/A,N/A,N,per.germ,0,N/A,N/A,3,30,5,,Figure 1c,
