datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,notes
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Helang,,Thiourea,50,24,N,,Y,HgCl2,2,,per.germ,72.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Helang,,Thiourea,100,24,N,,Y,HgCl2,2,,per.germ,83.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Helang,,Thiourea,100,24,N,,Y,HgCl2,2,,mgt,16.80,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Helang,,Thiourea,200,24,N,,Y,HgCl2,2,,per.germ,62.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chilling,4,15,25,location: Helang,,water,0,24,N,,Y,HgCl2,2,,per.germ,44.00,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Helang,,water,0,24,N,,Y,HgCl2,2,,per.germ,63.34,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Helang,,water,0,24,N,,Y,HgCl2,2,,mgt,21.84,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Helang",30.57,79.57,1715,Asia,50,2004,2004,dry,7,,25,chilling,4,60,25,location: Helang,,water,0,24,N,,Y,HgCl2,2,,per.germ,55.34,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location: Lata,,water,0,24,N,,Y,HgCl2,2,,per.germ,35.34,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location: Lata,,water,0,24,N,,Y,HgCl2,2,,mgt,18.27,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,GA3,5,24,N,,Y,HgCl2,2,,per.germ,40.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,GA3,10,24,N,,Y,HgCl2,2,,per.germ,36.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,GA3,10,24,N,,Y,HgCl2,2,,mgt,13.86,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,GA3,20,24,N,,Y,HgCl2,2,,per.germ,34.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,KNO3,50,24,N,,Y,HgCl2,2,,per.germ,46.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,KNO3,100,24,N,,Y,HgCl2,2,,per.germ,64.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,KNO3,100,24,N,,Y,HgCl2,2,,mgt,22.49,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,KNO3,200,24,N,,Y,HgCl2,2,,per.germ,53.34,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,Thiourea,50,24,N,,Y,HgCl2,2,,per.germ,68.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,Thiourea,100,24,N,,Y,HgCl2,2,,per.germ,81.34,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,Thiourea,100,24,N,,Y,HgCl2,2,,mgt,17.47,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Lata,,Thiourea,200,24,N,,Y,HgCl2,2,,per.germ,62.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chilling,4,15,25,location: Lata,,water,0,24,N,,Y,HgCl2,2,,per.germ,62.00,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Lata,,water,0,24,N,,Y,HgCl2,2,,per.germ,65.00,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Lata,,water,0,24,N,,Y,HgCl2,2,,mgt,23.81,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Lata",30.48,-79.73,2310,Asia,50,2004,2004,dry,7,,25,chilling,4,60,25,location: Lata,,water,0,24,N,,Y,HgCl2,2,,per.germ,61.67,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location:  Hanuman Chatti,,water,0,24,N,,Y,HgCl2,2,,per.germ,25.33,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location:  Hanuman Chatti,,water,0,24,N,,Y,HgCl2,2,,mgt,15.63,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,GA3,5,24,N,,Y,HgCl2,2,,per.germ,33.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,GA3,10,24,N,,Y,HgCl2,2,,per.germ,26.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,GA3,10,24,N,,Y,HgCl2,2,,mgt,14.46,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,GA3,20,24,N,,Y,HgCl2,2,,per.germ,33.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,KNO3,50,24,N,,Y,HgCl2,2,,per.germ,44.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,KNO3,100,24,N,,Y,HgCl2,2,,per.germ,64.67,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,KNO3,100,24,N,,Y,HgCl2,2,,mgt,18.10,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,KNO3,200,24,N,,Y,HgCl2,2,,per.germ,49.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,Thiourea,50,24,N,,Y,HgCl2,2,,per.germ,72.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,Thiourea,100,24,N,,Y,HgCl2,2,,per.germ,80.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,Thiourea,100,24,N,,Y,HgCl2,2,,mgt,16.31,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location:  Hanuman Chatti,,Thiourea,200,24,N,,Y,HgCl2,2,,per.germ,78.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chilling,4,15,25,location:  Hanuman Chatti,,water,0,24,N,,Y,HgCl2,2,,per.germ,54.67,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location:  Hanuman Chatti,,water,0,24,N,,Y,HgCl2,2,,per.germ,66.00,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location:  Hanuman Chatti,,water,0,24,N,,Y,HgCl2,2,,mgt,22.33,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Hanuman Chatti",30.72,79.28,2600,Asia,50,2004,2004,dry,7,,25,chilling,4,60,25,location:  Hanuman Chatti,,water,0,24,N,,Y,HgCl2,2,,per.germ,58.67,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location: Rambara,,water,0,24,N,,Y,HgCl2,2,,per.germ,24.66,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location: Rambara,,water,0,24,N,,Y,HgCl2,2,,mgt,18.96,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,GA3,5,24,N,,Y,HgCl2,2,,per.germ,50.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,GA3,10,24,N,,Y,HgCl2,2,,per.germ,58.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,GA3,10,24,N,,Y,HgCl2,2,,mgt,13.36,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,GA3,20,24,N,,Y,HgCl2,2,,per.germ,56.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,KNO3,50,24,N,,Y,HgCl2,2,,per.germ,68.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,KNO3,100,24,N,,Y,HgCl2,2,,per.germ,77.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,KNO3,100,24,N,,Y,HgCl2,2,,mgt,18.28,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,KNO3,200,24,N,,Y,HgCl2,2,,per.germ,74.44,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,Thiourea,50,24,N,,Y,HgCl2,2,,per.germ,42.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,Thiourea,100,24,N,,Y,HgCl2,2,,per.germ,56.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,Thiourea,100,24,N,,Y,HgCl2,2,,mgt,17.67,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Rambara,,Thiourea,200,24,N,,Y,HgCl2,2,,per.germ,45.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chilling,4,15,25,location: Rambara,,water,0,24,N,,Y,HgCl2,2,,per.germ,29.33,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Rambara,,water,0,24,N,,Y,HgCl2,2,,per.germ,31.33,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Rambara,,water,0,24,N,,Y,HgCl2,2,,mgt,25.31,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Rambara",30.73,-79.05,2820,Asia,50,2004,2004,dry,7,,25,chilling,4,60,25,location: Rambara,,water,0,24,N,,Y,HgCl2,2,,per.germ,32.33,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location: Jangal Chatti,,water,0,24,N,,Y,HgCl2,2,,per.germ,30.66,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,control,0,0,25,location: Jangal Chatti,,water,0,24,N,,Y,HgCl2,2,,mgt,19.49,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,GA3,5,24,N,,Y,HgCl2,2,,per.germ,55.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,GA3,10,24,N,,Y,HgCl2,2,,per.germ,71.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,GA3,10,24,N,,Y,HgCl2,2,,mgt,10.99,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,GA3,20,24,N,,Y,HgCl2,2,,per.germ,60.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,KNO3,50,24,N,,Y,HgCl2,2,,per.germ,73.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,KNO3,100,24,N,,Y,HgCl2,2,,per.germ,76.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,KNO3,100,24,N,,Y,HgCl2,2,,mgt,20.01,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,KNO3,200,24,N,,Y,HgCl2,2,,per.germ,70.00,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,Thiourea,50,24,N,,Y,HgCl2,2,,per.germ,43.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,Thiourea,100,24,N,,Y,HgCl2,2,,per.germ,46.66,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,Thiourea,100,24,N,,Y,HgCl2,2,,mgt,19.32,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chemical,0,0,25,location: Jangal Chatti,,Thiourea,200,24,N,,Y,HgCl2,2,,per.germ,49.33,,,3,60,90,,table 2,chemical.concent units mM
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chilling,4,15,25,location: Jangal Chatti,,water,0,24,N,,Y,HgCl2,2,,per.germ,51.33,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Jangal Chatti,,water,0,24,N,,Y,HgCl2,2,,per.germ,68.66,,,3,60,90,,table 2,
Airi2009,exp1,TA,Hippophae,salicifolia,NA,Y,N,"Himalaya, India - Jangal Chatti",30.58,79.5,2965,Asia,50,2004,2004,dry,7,,25,chilling,4,30,25,location: Jangal Chatti,,water,0,24,N,,Y,HgCl2,2,,mgt,25.31,,,3,60,90,,table 2,
